-----------------------------------
Adversarial Strategy: ds
Global Inter arrival: 10.0
adversary fraction: 0.3333333333333333
Block Processing Time: 5.0
-----------------------------------
itr,QueueLen,ConstTh,ResetTh,NumBlocks,NumAttack,NumSuccessAttack,fracSuccessAttack,SimTime
60,35,15,64,124686065,1000000,40724,0.040724,866.4823489999981
61,35,15,64,124727251,1000000,40446,0.040446,865.3621129999956
62,35,15,64,124653358,1000000,40854,0.040854,865.2404979999992
63,35,15,64,124687938,1000000,40566,0.040566,864.9833349999972
64,35,15,64,124733626,1000000,40189,0.040189,866.8992499999949
65,35,15,64,124651790,1000000,40809,0.040809,866.0977399999974
66,35,15,64,124792002,1000000,40006,0.040006,866.6959780000034
67,35,15,64,124688636,1000000,40585,0.040585,865.3688079999993
68,35,15,64,124690274,1000000,40580,0.04058,864.5743779999975
69,35,15,64,124687450,1000000,40641,0.040641,864.8723059999975
70,35,15,64,124702192,1000000,40334,0.040334,865.5672029999987
71,35,15,64,124688579,1000000,40739,0.040739,865.5619910000023
72,35,15,64,124671590,1000000,40713,0.040713,866.2843110000031
73,35,15,64,124727060,1000000,40425,0.040425,865.9506670000046
74,35,15,64,124663236,1000000,40614,0.040614,866.0862600000037
75,35,15,64,124738230,1000000,40453,0.040453,864.8288280000052
76,35,15,64,124669120,1000000,40634,0.040634,864.7971899999975
77,35,15,64,124700754,1000000,40464,0.040464,865.4385320000001
78,35,15,64,124677005,1000000,40783,0.040783,864.5313059999899
79,35,15,64,124679386,1000000,40481,0.040481,865.1018540000077
80,35,15,64,124658153,1000000,40608,0.040608,865.8110580000066
81,35,15,64,124697612,1000000,40607,0.040607,866.962538000007
82,35,15,64,124647402,1000000,40666,0.040666,867.1490909999993
83,35,15,64,124625670,1000000,41036,0.041036,866.09706
84,35,15,64,124709525,1000000,40510,0.04051,865.2230830000044
85,35,15,64,124742065,1000000,40456,0.040456,866.7348120000097
86,35,15,64,124674730,1000000,40795,0.040795,864.6378009999898
87,35,15,64,124663572,1000000,40602,0.040602,866.1392239999986
88,35,15,64,124674439,1000000,40612,0.040612,865.9698820000049
89,35,15,64,124671282,1000000,40568,0.040568,864.918749000004
90,35,15,64,124658450,1000000,40860,0.04086,866.8951529999904
91,35,15,64,124642799,1000000,40954,0.040954,866.64190100001
92,35,15,64,124676691,1000000,40793,0.040793,866.3594120000052
93,35,15,64,124666325,1000000,40709,0.040709,866.1523929999967
94,35,15,64,124692389,1000000,40422,0.040422,866.5432920000021
95,35,15,64,124640880,1000000,40753,0.040753,867.2007790000062
96,35,15,64,124707505,1000000,40335,0.040335,865.4386099999974
97,35,15,64,124705593,1000000,40476,0.040476,866.7783510000008
98,35,15,64,124691669,1000000,40480,0.04048,865.7532599999977
99,35,15,64,124701328,1000000,40563,0.040563,865.4073339999886
