blockHeight,gasLimit,gasUsed
5991548.0,70663.26945556769,158781.8639931077,0.44503363091036013
5991648.0,92471.04418462561,166409.7725154711,0.555682775036716
5991748.0,71321.71027655878,185520.40543483978,0.38444132390390373
5991848.0,65958.4179553839,165402.89937778978,0.3987742548861315
5991948.0,70618.68620055258,177379.2757520765,0.3981225309503265
5992048.0,141540.35194852427,223669.9735055063,0.6328089091718868
5992148.0,69813.69931646479,176482.86372467867,0.3955834455711085
5992248.0,78183.1108463711,193099.64145349062,0.4048848058850593
5992348.0,90340.74228044934,189550.48945052654,0.476605164894753
5992448.0,67152.46953581428,145798.43794434544,0.46058428665366014
5992548.0,65986.05594375714,177056.96309364523,0.372682637219171
5992648.0,61686.517848755844,167294.9627788843,0.3687290808049471
5992748.0,63914.45511066294,169573.64823509258,0.37691266170114807
5992848.0,66231.18613572343,148746.67123862883,0.4452616356669331
5992948.0,59282.74603115873,155245.1289544077,0.3818654178101063
5993048.0,61867.47086116244,139295.58435508228,0.44414524083875
5993148.0,67676.23859967176,154905.13902497315,0.4368882725624828
5993248.0,75572.39232794661,193163.85542294485,0.39123464461027624
5993348.0,73002.42123819666,166556.3941365268,0.43830452512292234
5993448.0,96239.89037120424,200390.8782584339,0.4802608342635664
5993548.0,75930.40196486335,164082.24325294545,0.46275819040218
5993648.0,84197.87938886444,191578.9987983946,0.43949430739780027
5993749.0,95447.582115708,193463.66531233626,0.4933617998067659
5993849.0,75172.85582240747,161081.00372860435,0.46667734917434256
5993949.0,100543.96446644489,183838.56461485394,0.5469144337429246
5994048.0,80270.98452899547,155536.78750297803,0.5160900248596079
5994148.0,105451.4369722079,186321.29932023375,0.5659655517481479
5994248.0,106108.14123325962,189832.55259795336,0.5589565107834071
5994348.0,85622.44582156037,166309.28423337635,0.5148386406462384
5994448.0,87613.7273394147,166090.84680954885,0.5275048506428449
5994548.0,83839.50882384116,167708.18963055222,0.4999130275541875
5994649.0,74997.87619788849,142683.1964496636,0.5256251476279938
5994749.0,93222.1633491644,158446.14593192737,0.5883523565742969
5994849.0,83837.67185910494,146661.83160905962,0.5716393347833119
5994949.0,80081.78624674516,155052.7290331641,0.5164809851854755
5995048.0,83195.72787272942,162961.82683033048,0.5105227984425431
5995148.0,75405.50967846089,135083.63719419308,0.5582134982792897
5995248.0,101628.04647744715,165148.4462679862,0.615373918277956
5995348.0,90788.07518722731,178179.85540844285,0.5095305245315932
5995448.0,82361.65035510114,186120.63407604702,0.4425175680491664
5995548.0,61940.69116097234,153508.76409781212,0.4034993801494305
5995648.0,56562.419948174655,131432.64646860588,0.4303528953263922
5995748.0,59712.26987659345,144455.55270373792,0.41336084877994683
5995848.0,50967.061688718844,124059.65671340251,0.41082704111023655
5995948.0,61213.155425488476,126205.40300313974,0.48502800964841114
5996048.0,62109.148009214616,134683.734118045,0.4611480994043304
5996148.0,52395.02323566965,122779.38564582996,0.42674120708510954
5996248.0,58461.42706105638,123560.93980800864,0.47313841374057913
5996348.0,65140.82085740786,142064.1567431714,0.4585310070517769
5996448.0,68886.51035257307,151400.2202249206,0.45499610403627594
5996548.0,66191.79939401329,132997.0462693706,0.4976937552428738
5996648.0,67853.71215400427,146771.38983741938,0.46230884799255995
5996748.0,67986.09512256786,145578.78256411216,0.46700552048254096
5996848.0,57430.146211716914,127540.89493780604,0.45028809182907265
5996948.0,66403.34389972998,161545.89528196887,0.4110494035383991
5997048.0,82188.45200798022,164422.29030994896,0.4998619825392805
5997148.0,62333.48116507874,144352.0563690712,0.43181567850829927
5997248.0,67465.3796830045,148774.76906175035,0.45347326101378366
5997348.0,65527.263693563706,154398.27169123176,0.4244041269102171
5997448.0,69335.89015261288,181888.56837946578,0.38119982344333253
5997548.0,77178.13901759534,179874.125632926,0.42906748675512596
5997648.0,125250.07758103784,224164.12074786623,0.5587427513518801
5997748.0,92715.87479107616,210671.33342812432,0.4400972514027802
5997848.0,73006.18055319684,154175.18937109053,0.47352742585238733
5997948.0,79137.1655795044,184986.14496061814,0.42780050147189125
5998048.0,73839.13371366792,196944.72733691963,0.37492313052559645
5998148.0,71511.8310643735,180363.25832033806,0.3964877976276264
5998248.0,75348.25342645629,186959.53909724343,0.40301903711511256
5998348.0,71513.97212374881,169664.11125679023,0.42150323715491544
5998448.0,68132.34640954861,178474.416779255,0.3817485309046713
5998548.0,82437.69576411878,204807.71707158838,0.40251264426380745
5998648.0,89341.7211462006,221546.32935329515,0.40326428069015435
5998748.0,87546.19055565735,217230.4066849259,0.403010756604786
5998848.0,77323.51411577877,207058.16597660427,0.37343861204931006
5998948.0,88952.40621267345,259701.2676642779,0.3425181825745432
